identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCA,NORMAL,true,8,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCA,NORMAL,true,8,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCA,NORMAL,true,8,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,EQUIVALENT,false,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,DUPLICATE,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
